job_id,num_qubits,two_qubits,depth,priority,arrival_time,num_shots
2858,221,1,7,2,,34600
2859,218,7,7,2,,58500
2860,217,5,17,2,,36400
2861,172,8,5,2,,82400
2862,243,3,5,2,,63000
2863,216,4,8,2,,46000
2864,146,3,9,2,,66100
2865,131,8,17,2,,75900
2866,228,10,19,2,,69700
2867,232,9,14,2,,12800
2868,140,1,9,2,,36700
2869,138,6,12,2,,12600
2870,147,5,10,2,,41600
2871,229,5,18,2,,65500
2872,228,3,7,2,,19000
2873,162,9,9,2,,75900
2874,195,6,17,2,,69200
2875,217,3,18,2,,47100
2876,178,10,10,2,,45700
2877,141,5,19,2,,19600
2878,136,4,5,2,,62700
2879,134,1,12,2,,25700
2880,150,2,7,2,,52400
2881,159,8,13,2,,64200
2882,189,10,17,2,,42000
2883,246,5,11,2,,100000
2884,211,7,20,2,,26800
2885,185,5,7,2,,32500
2886,215,1,20,2,,54600
2887,184,5,18,2,,36900
2888,140,7,11,2,,24300
2889,217,1,16,2,,32900
2890,160,1,7,2,,46900
2891,146,10,5,2,,41600
2892,180,3,8,2,,28700
2893,215,3,11,2,,79000
2894,144,1,12,2,,61600
2895,150,7,5,2,,13000
2896,153,7,20,2,,60100
2897,219,8,5,2,,30300
2898,190,4,15,2,,19100
2899,147,5,18,2,,31700
2900,143,3,14,2,,33200
2901,199,8,11,2,,77500
2902,152,3,15,2,,94100
2903,181,6,20,2,,54800
2904,217,7,13,2,,74200
2905,132,1,10,2,,62100
2906,241,6,15,2,,24300
2907,208,2,10,2,,86800
2908,142,1,19,2,,96300
2909,155,2,8,2,,88800
2910,199,8,11,2,,37700
2911,185,5,14,2,,50600
2912,156,9,9,2,,18000
2913,159,9,16,2,,27600
2914,246,2,14,2,,88100
2915,183,10,12,2,,68700
2916,150,5,12,2,,21700
2917,137,6,10,2,,97200
2918,204,1,19,2,,98900
2919,174,1,8,2,,21400
2920,182,8,17,2,,26700
2921,239,3,20,2,,68500
2922,229,7,8,2,,56300
2923,232,5,13,2,,60300
2924,151,10,13,2,,25900
2925,137,5,10,2,,61900
2926,240,1,15,2,,80900
2927,130,2,10,2,,24500
2928,221,6,11,2,,17100
2929,167,3,12,2,,20600
2930,204,3,17,2,,88000
2931,210,7,12,2,,21600
2932,138,9,7,2,,38000
2933,171,9,9,2,,76000
2934,231,8,14,2,,81300
2935,239,9,18,2,,36700
2936,142,7,10,2,,45700
2937,153,10,18,2,,65900
2938,164,3,17,2,,95500
2939,194,1,11,2,,96500
2940,179,10,12,2,,28000
2941,191,8,17,2,,39400
2942,201,1,12,2,,53100
2943,143,7,20,2,,16000
2944,194,9,5,2,,92000
2945,225,6,19,2,,70200
2946,228,10,14,2,,51500
2947,233,2,16,2,,47700
2948,141,5,9,2,,94000
2949,150,8,16,2,,93000
2950,245,4,9,2,,23700
2951,186,10,19,2,,90000
2952,157,5,11,2,,43800
2953,219,8,15,2,,52300
2954,238,5,16,2,,95700
2955,140,4,6,2,,25600
2956,178,9,5,2,,48400
2957,243,2,5,2,,28000
2958,206,2,9,2,,79400
2959,184,1,17,2,,60700
2960,235,9,16,2,,20200
2961,219,1,16,2,,10700
2962,139,9,5,2,,90300
2963,192,2,13,2,,64900
2964,242,7,7,2,,92300
2965,153,3,20,2,,80300
2966,200,4,14,2,,30400
2967,132,1,20,2,,44200
2968,136,8,10,2,,99800
2969,145,5,19,2,,13000
2970,167,4,19,2,,48900
2971,140,10,9,2,,74200
2972,209,6,16,2,,89000
2973,233,6,20,2,,84600
2974,188,5,18,2,,20400
2975,190,4,18,2,,45900
2976,188,6,14,2,,11200
2977,146,9,13,2,,77800
2978,210,6,12,2,,80100
2979,223,7,7,2,,79900
2980,150,6,14,2,,68800
2981,191,2,16,2,,88100
2982,162,10,12,2,,34700
2983,241,1,7,2,,40600
2984,220,3,13,2,,18100
2985,248,6,15,2,,88000
2986,155,4,18,2,,24500
2987,192,2,11,2,,52400
2988,138,6,9,2,,83200
2989,247,6,14,2,,83400
2990,136,8,14,2,,51100
2991,234,3,10,2,,11800
2992,225,7,6,2,,28700
2993,203,6,17,2,,38700
2994,130,5,5,2,,44200
2995,202,5,9,2,,53300
2996,173,3,14,2,,96300
2997,250,7,15,2,,34200
2998,237,9,8,2,,76200
2999,138,3,5,2,,31900
3000,153,7,12,2,,47700
3001,214,5,19,2,,72100
3002,130,10,15,2,,16700
3003,173,3,13,2,,90900
3004,189,7,11,2,,29500
3005,171,7,14,2,,83400
3006,224,3,13,2,,96800
3007,170,4,19,2,,38700
3008,210,9,10,2,,14400
3009,224,3,14,2,,75600
3010,173,1,20,2,,21800
3011,168,4,8,2,,92800
3012,135,4,10,2,,96600
3013,248,2,14,2,,74200
3014,189,2,15,2,,23000
3015,216,8,6,2,,75500
3016,165,4,10,2,,97100
3017,141,3,6,2,,83800
3018,208,7,13,2,,41600
3019,151,10,9,2,,59200
3020,160,4,20,2,,21600
3021,134,6,18,2,,21800
3022,152,1,16,2,,75900
3023,135,2,14,2,,58000
3024,209,5,10,2,,53500
3025,232,6,18,2,,89600
3026,138,3,13,2,,67100
3027,180,5,18,2,,83500
3028,185,8,8,2,,18300
3029,167,9,14,2,,29400
3030,220,2,20,2,,27700
3031,172,9,13,2,,49200
3032,163,6,10,2,,48500
3033,190,7,12,2,,64500
3034,194,8,12,2,,32200
3035,162,1,12,2,,32000
3036,187,6,13,2,,32300
3037,161,10,7,2,,92400
3038,212,2,12,2,,51800
3039,199,9,14,2,,30400
3040,206,7,11,2,,68000
3041,144,8,18,2,,22600
3042,198,6,8,2,,18600
3043,233,5,5,2,,88800
3044,184,2,9,2,,28200
3045,240,8,8,2,,46700
3046,160,8,10,2,,98700
3047,214,6,14,2,,98800
3048,159,4,17,2,,76100
3049,132,2,14,2,,91100
3050,144,2,19,2,,79300
3051,245,1,11,2,,49200
3052,226,1,14,2,,61100
3053,135,8,13,2,,69300
3054,197,5,15,2,,22500
3055,234,3,15,2,,64700
3056,159,5,19,2,,51400
3057,171,1,7,2,,60100
3058,219,2,17,2,,82700
3059,179,7,6,2,,90300
3060,243,8,16,2,,74600
3061,153,4,7,2,,77200
3062,210,4,8,2,,24400
3063,246,2,6,2,,67600
3064,243,1,17,2,,58700
3065,242,7,6,2,,33200
3066,181,9,16,2,,56900
3067,208,5,11,2,,20600
3068,145,10,5,2,,70900
3069,164,9,18,2,,27700
3070,176,10,8,2,,38100
3071,156,3,9,2,,59800
3072,155,3,5,2,,50100
3073,180,5,15,2,,64500
3074,230,9,8,2,,44500
3075,150,1,9,2,,50800
3076,197,5,19,2,,65800
3077,156,5,7,2,,37900
3078,169,10,9,2,,61000
3079,244,7,17,2,,41500
3080,239,2,20,2,,43800
3081,211,10,11,2,,85600
3082,184,9,5,2,,48200
3083,204,8,10,2,,83200
3084,221,8,8,2,,62600
3085,136,3,17,2,,59100
3086,215,5,16,2,,20700
3087,148,3,19,2,,47400
3088,196,4,13,2,,34100
3089,207,10,10,2,,98300
3090,247,4,15,2,,83700
3091,215,7,7,2,,65600
3092,211,6,14,2,,77000
3093,194,6,10,2,,62800
3094,187,7,20,2,,62000
3095,232,2,17,2,,91700
3096,207,3,5,2,,17900
3097,188,1,11,2,,60000
3098,198,3,13,2,,31000
3099,223,1,6,2,,11100
3100,136,1,12,2,,96500
3101,193,7,6,2,,57100
3102,159,3,19,2,,70500
3103,229,1,7,2,,41600
3104,218,3,11,2,,22100
3105,246,1,16,2,,45300
3106,242,10,15,2,,45900
3107,164,5,5,2,,73000
3108,225,9,5,2,,39300
3109,134,2,7,2,,55100
3110,177,1,15,2,,82100
3111,177,6,13,2,,41400
3112,155,9,9,2,,20400
3113,228,3,11,2,,53000
3114,187,9,17,2,,55100
3115,205,5,17,2,,48800
3116,220,3,12,2,,29200
3117,194,7,5,2,,63200
3118,176,9,20,2,,56000
3119,236,9,10,2,,51600
3120,221,7,16,2,,85100
3121,217,10,14,2,,99400
3122,231,8,10,2,,61500
3123,245,1,17,2,,14500
3124,228,9,6,2,,17100
3125,229,6,14,2,,13700
3126,214,4,18,2,,74300
3127,190,1,7,2,,89500
3128,224,9,18,2,,15800
3129,172,4,8,2,,33600
3130,220,9,13,2,,21800
3131,188,9,6,2,,89700
3132,244,1,5,2,,13100
3133,154,2,10,2,,67800
3134,246,10,14,2,,41100
3135,209,3,8,2,,88500
3136,230,8,17,2,,33100
3137,215,5,5,2,,49900
3138,191,6,9,2,,59200
3139,137,4,8,2,,30600
3140,136,7,16,2,,12600
3141,227,8,11,2,,20800
3142,230,3,14,2,,47800
3143,155,10,12,2,,14900
3144,224,10,15,2,,12100
3145,187,8,18,2,,53900
3146,238,4,9,2,,76200
3147,145,7,15,2,,51100
3148,164,4,5,2,,57000
3149,178,1,9,2,,97400
3150,142,7,10,2,,22400
3151,227,5,12,2,,49500
3152,198,9,7,2,,96300
3153,131,5,17,2,,14800
3154,159,9,12,2,,24700
3155,148,3,11,2,,10100
3156,218,10,12,2,,40300
3157,171,7,10,2,,97300
3158,219,9,17,2,,36200
3159,150,4,13,2,,86600
3160,230,1,13,2,,76600
3161,161,1,15,2,,43000
3162,222,7,20,2,,26300
3163,159,2,14,2,,68400
3164,186,3,19,2,,37300
3165,141,5,7,2,,30700
3166,246,7,19,2,,83700
3167,178,10,14,2,,34700
3168,206,8,7,2,,63800
3169,166,8,16,2,,79400
3170,135,8,12,2,,54200
3171,146,2,13,2,,41700
3172,227,9,13,2,,50700
3173,163,4,10,2,,25800
3174,179,10,19,2,,13400
3175,244,9,19,2,,52800
3176,194,1,14,2,,85200
3177,221,9,8,2,,59000
3178,190,1,20,2,,24600
3179,209,8,7,2,,83300
3180,216,8,14,2,,58200
3181,215,4,15,2,,32400
3182,166,3,18,2,,78000
3183,143,8,6,2,,87700
3184,151,5,18,2,,19900
3185,236,4,16,2,,79100
3186,240,2,20,2,,40800
3187,138,10,12,2,,62000
3188,204,4,13,2,,34200
3189,133,7,18,2,,53200
3190,183,4,5,2,,43800
3191,160,9,8,2,,28700
3192,224,4,5,2,,42600
3193,239,8,12,2,,98600
3194,131,10,6,2,,29000
3195,213,9,19,2,,53800
3196,155,6,18,2,,98600
3197,206,1,8,2,,21300
3198,147,4,20,2,,41500
3199,217,6,17,2,,72200
3200,164,7,10,2,,74500
3201,214,4,12,2,,54400
3202,195,2,11,2,,84900
3203,211,7,18,2,,44600
3204,243,5,13,2,,11400
3205,201,8,17,2,,49900
3206,130,4,16,2,,40200
3207,171,8,14,2,,93600
3208,170,9,11,2,,20600
3209,158,2,14,2,,22200
3210,184,9,19,2,,32900
3211,213,7,16,2,,60300
3212,210,6,19,2,,29300
3213,130,5,8,2,,71600
3214,223,3,9,2,,58400
3215,176,1,7,2,,13700
3216,167,1,6,2,,51900
3217,143,9,8,2,,51600
3218,130,3,11,2,,33100
3219,154,4,14,2,,97900
3220,219,4,6,2,,92200
3221,145,8,12,2,,94600
3222,209,10,20,2,,33400
3223,179,3,7,2,,40600
3224,163,10,19,2,,27600
3225,147,1,6,2,,54600
3226,151,6,19,2,,59700
3227,198,1,11,2,,51700
3228,227,4,6,2,,63500
3229,217,2,8,2,,69600
3230,237,5,14,2,,67700
3231,222,7,6,2,,64100
3232,150,1,19,2,,12500
3233,159,6,5,2,,98100
3234,138,3,18,2,,97500
3235,173,5,12,2,,95800
3236,224,4,20,2,,16300
3237,246,3,10,2,,77400
3238,210,2,13,2,,21600
3239,221,9,11,2,,21600
3240,176,4,8,2,,85600
3241,168,5,16,2,,47100
3242,246,8,9,2,,36500
3243,234,1,7,2,,96800
3244,171,10,18,2,,24900
3245,238,6,6,2,,48100
3246,218,7,9,2,,99900
3247,169,4,12,2,,33500
3248,177,7,13,2,,11600
3249,202,4,8,2,,11600
3250,210,10,5,2,,60700
3251,228,4,9,2,,24700
3252,130,2,5,2,,70300
3253,143,4,11,2,,67500
3254,230,7,13,2,,47600
3255,180,6,5,2,,71800
3256,164,5,5,2,,65300
3257,235,6,8,2,,64000
3258,181,10,5,2,,38900
3259,142,5,19,2,,77700
3260,216,6,13,2,,65200
3261,167,1,7,2,,39700
3262,143,3,11,2,,11400
3263,153,6,8,2,,72300
3264,141,3,13,2,,14600
3265,196,3,12,2,,48900
3266,176,6,18,2,,23700
3267,232,7,13,2,,64500
3268,213,2,6,2,,22000
3269,207,8,5,2,,58300
3270,236,4,9,2,,31200
3271,177,1,7,2,,74500
3272,144,7,17,2,,78600
3273,174,9,16,2,,39600
3274,205,8,10,2,,32000
3275,204,3,9,2,,94300
3276,197,6,6,2,,94800
3277,228,2,16,2,,87900
3278,199,9,10,2,,73000
3279,184,8,10,2,,84800
3280,169,7,9,2,,62900
3281,192,4,18,2,,17400
3282,166,7,16,2,,40800
3283,160,9,7,2,,89600
3284,247,2,7,2,,51700
3285,197,3,5,2,,45100
3286,249,5,18,2,,98000
3287,241,5,13,2,,70300
3288,174,10,7,2,,53200
3289,213,9,18,2,,98900
3290,193,1,17,2,,66500
3291,189,7,15,2,,86800
3292,176,4,17,2,,38600
3293,224,4,13,2,,43400
3294,176,3,13,2,,46100
3295,200,5,6,2,,80700
3296,224,10,10,2,,26700
3297,136,6,8,2,,16200
3298,216,9,7,2,,18300
3299,182,5,5,2,,36500
3300,232,5,14,2,,25700
3301,194,9,7,2,,66500
3302,174,8,15,2,,74100
3303,213,6,9,2,,37100
3304,232,6,11,2,,58100
3305,137,8,20,2,,40700
3306,182,4,8,2,,97400
3307,162,10,14,2,,79200
3308,177,8,19,2,,22600
3309,210,4,11,2,,82400
3310,172,8,6,2,,71000
3311,245,5,18,2,,86700
3312,144,5,9,2,,71200
3313,226,3,17,2,,54800
3314,185,7,11,2,,54600
3315,233,10,13,2,,40700
3316,164,8,9,2,,91800
3317,144,4,11,2,,48300
3318,151,4,18,2,,96900
3319,190,7,13,2,,62100
3320,145,6,11,2,,97200
3321,213,4,7,2,,35400
3322,208,9,8,2,,19400
3323,192,7,14,2,,19000
3324,156,9,10,2,,18700
3325,144,6,11,2,,12300
3326,218,5,10,2,,74900
3327,219,10,11,2,,20000
3328,160,7,18,2,,75900
3329,208,4,14,2,,54600
3330,179,4,15,2,,69600
3331,146,2,11,2,,48200
3332,197,3,18,2,,15500
3333,153,1,17,2,,70200
3334,240,2,5,2,,71600
3335,165,6,6,2,,55000
3336,173,7,16,2,,69400
3337,234,10,16,2,,70100
3338,233,5,7,2,,45800
3339,143,6,11,2,,12800
3340,160,8,16,2,,24500
3341,194,4,17,2,,50100
3342,221,7,16,2,,14800
3343,159,6,16,2,,79300
3344,130,1,20,2,,64500
3345,246,1,20,2,,99800
3346,227,7,15,2,,84800
3347,226,4,9,2,,87100
3348,195,10,8,2,,75100
3349,208,2,13,2,,30300
3350,212,9,12,2,,77100
3351,182,2,20,2,,79600
3352,238,8,5,2,,81200
3353,160,2,7,2,,43200
3354,238,10,8,2,,42700
3355,200,2,16,2,,55000
3356,205,6,7,2,,10700
3357,245,7,11,2,,97200
3358,233,2,12,2,,94100
3359,239,1,19,2,,23000
3360,193,9,20,2,,45200
3361,239,1,19,2,,32500
3362,163,5,14,2,,88800
3363,136,10,19,2,,27100
3364,131,5,20,2,,36200
3365,168,10,7,2,,46600
3366,246,6,5,2,,21500
3367,184,3,17,2,,58900
3368,195,7,8,2,,16500
3369,225,4,20,2,,37500
3370,203,7,7,2,,92700
3371,137,7,10,2,,14900
3372,164,2,19,2,,50700
3373,232,1,6,2,,83400
3374,218,5,18,2,,17600
3375,154,10,12,2,,78100
3376,240,4,12,2,,25100
3377,233,1,8,2,,70000
3378,202,6,15,2,,51500
3379,131,5,12,2,,26800
3380,234,3,18,2,,17800
3381,238,5,10,2,,18800
3382,143,6,15,2,,84700
3383,200,4,14,2,,67500
3384,168,4,8,2,,90300
3385,228,6,20,2,,89500
3386,139,7,8,2,,19500
3387,130,2,18,2,,91700
3388,236,5,16,2,,98200
3389,140,2,15,2,,46100
3390,190,1,15,2,,96000
3391,198,9,14,2,,12900
3392,186,4,14,2,,38700
3393,200,4,5,2,,87700
3394,179,1,17,2,,71200
3395,237,6,13,2,,47200
3396,237,1,5,2,,80900
3397,188,5,16,2,,89100
3398,140,3,14,2,,84700
3399,142,2,12,2,,22200
3400,160,5,11,2,,57600
3401,219,10,6,2,,19200
3402,167,8,10,2,,83100
3403,249,4,8,2,,98300
3404,215,1,14,2,,85100
3405,225,7,6,2,,99500
3406,218,1,15,2,,81500
3407,205,7,10,2,,28200
3408,147,2,12,2,,47900
3409,228,3,14,2,,57100
3410,167,3,5,2,,46900
3411,191,9,11,2,,42800
3412,189,5,18,2,,69100
3413,164,10,13,2,,25100
3414,191,10,11,2,,73700
3415,172,5,15,2,,36600
3416,160,4,13,2,,79700
3417,164,5,5,2,,38100
3418,228,3,6,2,,57700
3419,223,5,18,2,,89000
3420,213,9,15,2,,83000
3421,195,10,9,2,,90400
3422,171,1,16,2,,23600
3423,144,2,11,2,,79500
3424,163,9,18,2,,33000
3425,219,7,14,2,,67700
3426,150,2,18,2,,35100
3427,214,4,13,2,,66100
3428,181,6,5,2,,17400
3429,226,10,17,2,,42800
3430,209,1,16,2,,53700
3431,135,7,14,2,,64400
3432,190,9,7,2,,44200
3433,133,8,6,2,,79100
3434,217,2,20,2,,79100
3435,194,2,15,2,,76500
3436,210,10,19,2,,50100
3437,236,8,16,2,,78300
3438,168,5,5,2,,44100
3439,216,7,8,2,,53900
3440,144,1,15,2,,57300
3441,204,9,10,2,,39200
3442,151,1,5,2,,68600
3443,228,1,11,2,,21900
3444,186,5,17,2,,72200
3445,136,9,10,2,,73100
3446,250,5,8,2,,20200
3447,187,4,16,2,,17700
3448,248,3,17,2,,71200
3449,229,8,6,2,,58100
3450,143,6,5,2,,65000
3451,196,7,17,2,,66300
3452,231,6,5,2,,88000
3453,178,1,15,2,,97900
3454,188,7,16,2,,37600
3455,208,5,16,2,,79500
3456,247,9,16,2,,59400
3457,150,7,12,2,,26400
3458,186,1,12,2,,48100
3459,131,1,10,2,,88400
3460,250,4,9,2,,39200
3461,236,4,5,2,,62200
3462,151,3,11,2,,18900
3463,139,4,16,2,,28700
3464,135,6,19,2,,36000
3465,238,3,15,2,,37000
3466,223,7,18,2,,33100
3467,152,4,9,2,,13800
3468,210,1,20,2,,31100
3469,169,8,8,2,,97000
3470,176,6,7,2,,15700
3471,210,5,12,2,,81100
3472,164,1,17,2,,92000
3473,206,3,18,2,,76700
3474,211,8,9,2,,23300
3475,236,1,7,2,,43500
3476,246,2,16,2,,64500
3477,186,5,20,2,,72800
3478,169,7,20,2,,73200
3479,238,1,14,2,,51100
3480,225,10,17,2,,56400
3481,134,2,6,2,,89100
3482,162,5,10,2,,78700
3483,231,9,15,2,,32900
3484,205,9,18,2,,63000
3485,207,8,15,2,,66800
3486,139,10,11,2,,57100
3487,138,2,16,2,,92200
3488,187,4,12,2,,23200
3489,218,7,5,2,,11100
3490,210,5,12,2,,84800
3491,195,2,20,2,,99900
3492,228,6,6,2,,36400
3493,197,9,15,2,,14000
3494,161,1,19,2,,16800
3495,221,1,11,2,,22500
3496,230,6,17,2,,93700
3497,167,2,9,2,,38600
3498,240,8,17,2,,78400
3499,239,3,9,2,,16100
3500,193,4,5,2,,10000
3501,207,3,12,2,,71400
3502,182,2,11,2,,59400
3503,214,1,18,2,,48600
3504,150,6,7,2,,51600
3505,203,5,12,2,,43200
3506,192,1,15,2,,10000
3507,225,1,7,2,,89400
3508,172,2,6,2,,42800
3509,206,1,20,2,,55100
3510,180,4,20,2,,59600
3511,228,10,9,2,,25700
3512,210,9,15,2,,15800
3513,147,3,12,2,,37200
3514,134,2,18,2,,43200
3515,131,7,11,2,,98100
3516,250,1,15,2,,78700
3517,228,7,7,2,,99000
3518,135,10,19,2,,85100
3519,193,8,13,2,,73700
3520,152,1,17,2,,84300
3521,242,4,18,2,,77200
3522,152,1,11,2,,78800
3523,195,9,19,2,,11100
3524,240,6,16,2,,29300
3525,232,9,7,2,,85800
3526,215,3,15,2,,59200
3527,134,3,16,2,,17400
3528,237,1,5,2,,59300
3529,225,5,11,2,,43300
3530,246,5,8,2,,36100
3531,235,6,20,2,,37300
3532,204,3,17,2,,99100
3533,243,3,19,2,,57600
3534,248,8,20,2,,82700
3535,157,9,10,2,,90400
3536,150,8,8,2,,66000
3537,236,3,19,2,,89400
3538,135,5,20,2,,16600
3539,162,3,17,2,,51600
3540,170,10,18,2,,28400
3541,177,5,11,2,,67200
3542,231,1,11,2,,26200
3543,166,4,5,2,,55600
3544,249,1,18,2,,28600
3545,227,7,10,2,,70400
3546,216,2,11,2,,64400
3547,230,8,12,2,,71500
3548,132,1,9,2,,48100
3549,230,8,12,2,,19300
3550,213,4,6,2,,18800
3551,249,8,14,2,,90100
3552,186,8,13,2,,44100
3553,245,8,20,2,,38600
3554,154,4,11,2,,63500
3555,134,4,20,2,,65400
3556,229,6,16,2,,46800
3557,156,8,16,2,,61100
3558,200,7,14,2,,46000
3559,131,10,19,2,,15400
3560,134,3,9,2,,83300
3561,228,9,19,2,,89100
3562,137,3,19,2,,63600
3563,235,1,18,2,,13500
3564,215,2,9,2,,43700
3565,168,6,14,2,,57600
3566,225,6,11,2,,68200
3567,201,7,19,2,,65300
3568,170,10,6,2,,47200
3569,195,10,19,2,,47100
3570,186,8,17,2,,27500
3571,147,10,11,2,,54000
3572,181,1,20,2,,69300
3573,242,1,12,2,,67400
3574,224,5,12,2,,73600
3575,219,4,8,2,,71400
3576,156,10,5,2,,46800
3577,213,7,11,2,,79400
3578,160,6,7,2,,88000
3579,180,9,12,2,,49000
3580,234,1,19,2,,46800
3581,184,9,6,2,,18400
3582,241,9,16,2,,53400
3583,130,10,14,2,,20300
3584,164,4,16,2,,30600
3585,138,6,9,2,,67500
3586,177,5,16,2,,46800
3587,131,2,20,2,,18600
3588,171,9,20,2,,77400
3589,157,7,7,2,,37100
3590,248,6,11,2,,60700
3591,132,10,19,2,,30400
3592,195,4,9,2,,28200
3593,203,5,12,2,,91900
3594,185,5,11,2,,60700
3595,184,10,18,2,,83300
3596,208,9,11,2,,50200
3597,191,8,11,2,,30100
3598,183,7,10,2,,43700
3599,147,9,5,2,,42300
3600,194,10,14,2,,34000
3601,195,6,18,2,,74500
3602,213,5,18,2,,49800
3603,196,2,19,2,,92800
3604,136,4,13,2,,93700
3605,235,5,12,2,,60700
3606,239,9,11,2,,57100
3607,146,5,14,2,,52800
3608,247,4,9,2,,88800
3609,227,9,10,2,,64600
3610,181,4,5,2,,74500
3611,162,6,20,2,,57600
3612,216,1,10,2,,12000
3613,193,3,5,2,,12000
3614,241,2,15,2,,67600
3615,164,7,10,2,,44400
3616,141,5,19,2,,69200
3617,197,10,5,2,,80400
3618,247,10,9,2,,34800
3619,217,1,13,2,,62000
3620,161,9,15,2,,42100
3621,220,6,8,2,,60000
3622,164,10,14,2,,98400
3623,187,9,9,2,,59500
3624,215,3,6,2,,21000
3625,155,4,6,2,,48600
3626,137,4,18,2,,11400
3627,204,1,6,2,,22500
3628,132,1,10,2,,37300
3629,230,6,13,2,,68400
3630,201,9,17,2,,56800
3631,236,1,10,2,,85800
3632,243,9,13,2,,82300
3633,185,8,16,2,,94800
3634,136,9,9,2,,54400
3635,180,6,9,2,,75500
3636,189,8,19,2,,51000
3637,247,4,9,2,,93500
3638,209,2,7,2,,52800
3639,187,3,8,2,,69500
3640,234,9,12,2,,77000
3641,205,2,20,2,,38900
3642,200,1,13,2,,92000
3643,183,5,10,2,,21400
3644,145,9,17,2,,77500
3645,213,1,7,2,,24400
3646,196,5,17,2,,31900
3647,166,5,10,2,,39000
3648,137,9,14,2,,91900
3649,191,7,8,2,,43500
3650,223,2,7,2,,71800
3651,227,10,7,2,,16500
3652,242,2,9,2,,81300
3653,137,9,11,2,,15400
3654,142,3,8,2,,70400
3655,231,5,15,2,,93500
3656,235,10,18,2,,88500
3657,188,4,18,2,,100000
3658,189,5,8,2,,46400
3659,188,3,11,2,,87100
3660,166,5,20,2,,16300
3661,197,10,20,2,,29000
3662,131,7,9,2,,26900
3663,137,6,16,2,,72900
3664,169,3,5,2,,64400
3665,152,5,17,2,,13600
3666,161,7,17,2,,48000
3667,230,1,13,2,,71300
3668,154,5,20,2,,91200
3669,136,5,11,2,,83300
3670,211,1,19,2,,98800
3671,213,8,16,2,,35600
3672,153,5,19,2,,95700
3673,235,2,14,2,,23700
3674,157,4,14,2,,97100
3675,199,7,13,2,,53200
3676,177,7,14,2,,11200
3677,176,9,15,2,,29800
3678,250,5,5,2,,61300
3679,249,9,11,2,,91900
3680,143,1,13,2,,49500
3681,173,4,14,2,,60300
3682,237,9,11,2,,48400
3683,216,6,17,2,,50800
3684,177,4,19,2,,19700
3685,214,1,15,2,,33000
3686,183,7,6,2,,74700
3687,218,9,5,2,,63300
3688,194,6,19,2,,76500
3689,166,4,13,2,,59700
3690,244,7,16,2,,32600
3691,166,10,10,2,,65200
3692,133,4,16,2,,17100
3693,228,2,17,2,,15700
3694,141,7,15,2,,86800
3695,132,4,15,2,,10900
3696,151,1,16,2,,27400
3697,229,9,20,2,,36200
3698,156,7,10,2,,24400
3699,155,6,19,2,,72900
3700,168,10,14,2,,68400
3701,130,4,18,2,,90900
3702,144,2,9,2,,31100
3703,196,9,10,2,,38300
3704,220,7,17,2,,83300
3705,147,1,19,2,,69800
3706,209,1,18,2,,59800
3707,143,9,17,2,,65100
3708,223,7,9,2,,68100
3709,228,7,11,2,,70000
3710,146,3,17,2,,41000
3711,223,5,11,2,,15200
3712,162,9,19,2,,97400
3713,246,5,5,2,,96800
3714,169,9,8,2,,43700
3715,170,3,11,2,,20200
3716,138,3,10,2,,76200
3717,241,6,19,2,,53400
3718,198,4,15,2,,44700
3719,192,4,13,2,,20100
3720,226,5,19,2,,35500
3721,165,1,14,2,,24300
3722,166,6,8,2,,59300
3723,197,4,12,2,,92300
3724,133,10,10,2,,98500
3725,210,6,17,2,,76500
3726,230,8,8,2,,76300
3727,230,4,19,2,,34400
3728,248,9,11,2,,83600
3729,149,1,17,2,,40400
3730,137,10,8,2,,61500
3731,191,1,14,2,,44700
3732,167,9,14,2,,58600
3733,220,5,12,2,,56000
3734,184,9,19,2,,57500
3735,165,1,17,2,,68500
3736,175,6,10,2,,79800
3737,225,2,18,2,,39200
3738,168,10,13,2,,67800
3739,162,5,11,2,,97900
3740,192,6,7,2,,72900
3741,169,1,11,2,,67000
3742,228,4,12,2,,31400
3743,192,7,6,2,,89700
3744,141,10,16,2,,18900
3745,139,7,5,2,,10000
3746,207,7,20,2,,72500
3747,224,10,9,2,,33100
3748,197,3,14,2,,91300
3749,183,2,16,2,,70500
3750,180,2,15,2,,74900
3751,249,6,18,2,,42400
3752,167,9,16,2,,81100
3753,244,10,18,2,,30000
3754,137,6,11,2,,12700
3755,161,3,13,2,,76100
3756,208,8,5,2,,93000
3757,167,2,19,2,,90100
3758,199,2,16,2,,54700
3759,164,5,6,2,,20500
3760,159,6,18,2,,98500
3761,151,8,14,2,,64500
3762,241,8,6,2,,70800
3763,221,5,17,2,,33100
3764,209,3,17,2,,77600
3765,132,1,11,2,,21300
3766,188,5,10,2,,69800
3767,217,3,9,2,,91500
3768,220,5,10,2,,77800
3769,143,4,18,2,,47600
3770,167,7,10,2,,15200
3771,178,8,18,2,,44000
3772,165,3,18,2,,79100
3773,229,8,14,2,,87300
3774,232,9,17,2,,72300
3775,133,1,9,2,,20200
3776,243,8,19,2,,32400
3777,223,9,13,2,,20300
3778,207,6,19,2,,13800
3779,189,6,16,2,,23800
3780,220,8,8,2,,39900
3781,161,9,5,2,,73700
3782,172,7,14,2,,69000
3783,236,8,8,2,,15900
3784,182,8,10,2,,15700
3785,230,10,17,2,,25500
3786,215,2,9,2,,20400
3787,243,5,13,2,,39300
3788,147,10,5,2,,64300
